129 933263.400000 48 Results/pf_bomctop_2_240_5.dat_129.out
137 926253.400000 48 Results/pf_bomctop_2_240_5.dat_137.out
2356 907381.200000 48 Results/pf_bomctop_2_240_5.dat_2356.out
402 920667.600000 48 Results/pf_bomctop_2_240_5.dat_402.out
195 873800.400000 48 Results/pf_bomctop_2_240_5.dat_195.out
6666 905259.400000 48 Results/pf_bomctop_2_240_5.dat_6666.out
429 899684.600000 48 Results/pf_bomctop_2_240_5.dat_429.out
762 930462.000000 48 Results/pf_bomctop_2_240_5.dat_762.out
887 935362.200000 48 Results/pf_bomctop_2_240_5.dat_887.out
843 938818.200000 48 Results/pf_bomctop_2_240_5.dat_843.out
999 929034.800000 48 Results/pf_bomctop_2_240_5.dat_999.out
7896 924870.200000 48 Results/pf_bomctop_2_240_5.dat_7896.out
332 239888.800000 48 Results/pf_bomctop_2_240_5.dat_332.out
34966 948627.600000 48 Results/pf_bomctop_2_240_5.dat_34966.out
287 917171.600000 48 Results/pf_bomctop_2_240_5.dat_287.out
2226 908071.800000 48 Results/pf_bomctop_2_240_5.dat_2226.out
4636 941660.600000 48 Results/pf_bomctop_2_240_5.dat_4636.out
555 964748.400000 48 Results/pf_bomctop_2_240_5.dat_555.out
58016 225266.800000 13 Results/pf_bomctop_2_240_5.dat_58016.out
57396 945848.200000 48 Results/pf_bomctop_2_240_5.dat_57396.out
527121.000000 964748.400000 855807.06
