-696 50
-646 0
-689 43
-657 11
-675 29
-673 27
-665 19
-672 26
-694 48
-693 47
-693 47
-653 7
-681 35
-676 30
-649 3
-650 4
-685 39
-655 9
-654 8
-687 41
-687 41
-659 13
-664 18
-683 37
-685 39
-659 13
-670 24
-679 33
-683 37
-648 2
-652 6
-647 1
-677 31
-661 15
-667 21
-677 31
-668 22
-667 21
-668 22
-661 15
-681 35
-670 24
-646 0
-652 6
-679 33
-670 24
-662 16
-663 17
-680 50
-630 0
-648 18
-656 26
-675 45
-645 15
-678 48
-672 42
-669 39
-659 29
-674 44
-652 22
-661 31
-646 16
-667 37
-642 12
-665 35
-660 30
-650 20
-665 35
-654 24
-650 20
-667 37
-631 1
-669 39
-672 42
-632 2
-634 4
-653 23
-655 25
-639 9
-636 6
-678 48
-643 13
-639 9
-663 33
-641 11
-641 11
-637 7
-637 7
-663 33
-680 50
-646 16
-633 3
-635 5
-659 29
-643 13
-635 5
-692 0
-736 44
-724 32
-732 40
-703 11
-715 23
-706 14
-729 37
-708 16
-697 5
-708 16
-701 9
-710 18
-732 40
-699 7
-719 27
-693 1
-710 18
-695 3
-734 42
-694 2
-696 4
-714 22
-717 25
-726 34
-702 10
-698 6
-712 20
-734 42
-721 29
-721 29
-719 27
-723 31
-728 36
-723 31
-705 13
-728 36
-705 13
-717 25
-712 20
-726 34
-726 34
-713 21
-736 44
-700 8
-717 25
-729 37
-700 8
-600 0
-625 25
-625 25
-619 19
-619 19
-621 21
-621 21
-616 16
-616 16
-601 1
-600 0
-614 14
-612 12
-621 21
-604 4
-602 2
-612 12
-607 7
-602 2
-615 15
-611 11
-606 6
-608 8
-601 1
-603 3
-613 13
-610 10
-605 5
-607 7
-605 5
-615 15
-611 11
-609 9
-606 6
-613 13
-621 21
-609 9
-616 16
-608 8
-603 3
-604 4
-604 4
-614 14
-610 10
-614 14
-603 3
-610 10
-619 19
-736 0
-747 5
-736 0
-743 1
-747 5
-744 2
-747 5
-744 2
-743 1
-744 2
-736 0
-743 1
-743 1
-744 2
-747 5
-744 2
-743 1
-743 1
-744 2
-743 1
-744 2
-736 0
-747 5
-743 1
-736 0
-747 5
-744 2
-744 2
-743 1
-736 0
-747 5
-744 2
-747 5
-736 0
-743 1
-747 5
-744 2
-744 2
-744 2
-747 5
-747 5
-747 5
-747 5
-744 2
-743 1
-743 1
-743 1
-736 0
-699 19
-680 0
-696 16
-696 16
-699 19
-690 10
-699 19
-692 12
-692 12
-686 6
-687 7
-694 14
-693 13
-686 6
-688 8
-682 2
-685 5
-683 3
-689 9
-690 10
-695 15
-693 13
-689 9
-695 15
-688 8
-687 7
-681 1
-685 5
-684 4
-680 0
-683 3
-684 4
-682 2
-681 1
-681 1
-685 5
-684 4
-681 1
-694 14
-684 4
-690 10
-683 3
-687 7
-694 14
-682 2
-690 10
-695 15
-687 7
-604 0
-649 45
-648 44
-624 20
-626 22
-616 12
-609 5
-645 41
-623 19
-632 28
-606 2
-620 16
-630 26
-634 30
-614 10
-611 7
-636 32
-610 6
-627 23
-643 39
-630 26
-619 15
-639 35
-622 18
-632 28
-628 24
-605 1
-614 10
-641 37
-634 30
-612 8
-617 13
-607 3
-645 41
-612 8
-617 13
-607 3
-628 24
-645 41
-642 38
-637 33
-642 38
-639 35
-621 17
-636 32
-638 34
-638 34
-619 15
-712 0
-746 40
-733 21
-734 28
-726 14
-721 9
-723 11
-716 4
-741 35
-732 20
-728 16
-745 39
-738 32
-713 1
-730 18
-724 12
-744 38
-728 16
-730 18
-738 32
-742 36
-740 34
-736 30
-742 36
-736 30
-717 5
-733 21
-712 0
-715 3
-720 8
-735 29
-715 3
-719 7
-719 7
-718 6
-717 5
-732 20
-744 38
-725 13
-725 13
-718 6
-714 2
-714 2
-720 8
-740 34
-740 34
-734 28
-735 29
-704 4
-692 0
-704 4
-698 2
-698 2
-697 1
-697 1
-697 1
-692 0
-698 2
-698 2
-697 1
-697 1
-692 0
-704 4
-698 2
-698 2
-698 2
-698 2
-698 2
-704 4
-698 2
-698 2
-692 0
-697 1
-698 2
-697 1
-692 0
-698 2
-698 2
-692 0
-692 0
-692 0
-692 0
-698 2
-697 1
-697 1
-698 2
-692 0
-692 0
-697 1
-697 1
-692 0
-692 0
-698 2
-704 4
-697 1
-692 0
-720 6
-714 0
-715 1
-715 1
-720 6
-715 1
-714 0
-714 0
-720 6
-720 6
-720 6
-714 0
-720 6
-720 6
-714 0
-715 1
-720 6
-720 6
-720 6
-720 6
-715 1
-720 6
-720 6
-720 6
-720 6
-720 6
-720 6
-720 6
-715 1
-715 1
-720 6
-720 6
-714 0
-720 6
-714 0
-720 6
-720 6
-715 1
-715 1
-714 0
-720 6
-720 6
-720 6
-714 0
-714 0
-720 6
-720 6
-720 6
-704 0
-710 6
-710 6
-710 6
-704 0
-704 0
-710 6
-710 6
-704 0
-704 0
-704 0
-710 6
-710 6
-710 6
-710 6
-710 6
-704 0
-704 0
-710 6
-710 6
-710 6
-704 0
-710 6
-704 0
-710 6
-710 6
-710 6
-710 6
-704 0
-704 0
-710 6
-710 6
-704 0
-710 6
-704 0
-710 6
-704 0
-710 6
-710 6
-704 0
-710 6
-710 6
-710 6
-710 6
-704 0
-710 6
-704 0
-710 6
-709 3
-698 0
-709 3
-700 2
-698 0
-700 2
-700 2
-709 3
-700 2
-698 0
-700 2
-698 0
-709 3
-698 0
-698 0
-698 0
-700 2
-698 0
-700 2
-700 2
-700 2
-698 0
-698 0
-709 3
-698 0
-698 0
-700 2
-698 0
-698 0
-709 3
-700 2
-698 0
-709 3
-698 0
-700 2
-709 3
-698 0
-700 2
-698 0
-698 0
-698 0
-700 2
-698 0
-709 3
-698 0
-698 0
-698 0
-700 2
-660 0
-714 54
-698 38
-681 21
-665 5
-675 15
-662 2
-691 31
-684 24
-690 30
-674 14
-710 50
-671 11
-672 12
-697 37
-679 19
-693 33
-704 44
-707 47
-707 47
-669 9
-686 26
-677 17
-682 22
-661 1
-700 40
-688 28
-667 7
-702 42
-667 7
-688 28
-702 42
-678 18
-683 23
-686 26
-700 40
-694 34
-712 52
-669 9
-709 49
-704 44
-695 35
-695 35
-709 49
-664 4
-677 17
-712 52
-712 52
-733 29
-704 0
-712 8
-726 22
-723 19
-732 28
-717 13
-721 17
-715 11
-725 21
-709 5
-718 14
-708 4
-720 16
-713 9
-727 23
-710 6
-714 10
-711 7
-729 25
-705 1
-706 2
-728 24
-729 25
-707 3
-708 4
-705 1
-731 27
-724 20
-728 24
-730 26
-713 9
-724 20
-730 26
-716 12
-711 7
-706 2
-707 3
-727 23
-731 27
-714 10
-719 15
-723 19
-716 12
-720 16
-710 6
-719 15
-710 6
-696 0
-708 22
-696 0
-697 11
-706 20
-706 20
-708 22
-702 16
-702 16
-701 15
-701 15
-699 13
-700 14
-699 13
-703 17
-708 22
-705 19
-698 12
-704 18
-705 19
-700 14
-704 18
-696 0
-703 17
-697 11
-698 12
-697 11
-698 12
-698 12
-704 18
-703 17
-705 19
-704 18
-705 19
-700 14
-697 11
-705 19
-700 14
-697 11
-705 19
-697 11
-698 12
-706 20
-704 18
-703 17
-696 0
-698 12
-708 22
-688 44
-644 0
-688 44
-683 39
-682 38
-647 3
-664 20
-680 36
-645 1
-685 41
-648 4
-672 28
-652 8
-649 5
-668 24
-675 31
-654 10
-669 25
-651 7
-658 14
-657 13
-661 17
-677 33
-677 33
-672 28
-666 22
-650 6
-655 11
-670 26
-685 41
-661 17
-679 35
-674 30
-663 19
-659 15
