129 188010.040000 48 Results/pf_bomctop_2_72_7.dat_129.out
137 197723.440000 48 Results/pf_bomctop_2_72_7.dat_137.out
2356 190984.440000 48 Results/pf_bomctop_2_72_7.dat_2356.out
402 176403.640000 48 Results/pf_bomctop_2_72_7.dat_402.out
195 196003.840000 48 Results/pf_bomctop_2_72_7.dat_195.out
6666 191578.440000 48 Results/pf_bomctop_2_72_7.dat_6666.out
429 158797.240000 48 Results/pf_bomctop_2_72_7.dat_429.out
762 188190.840000 48 Results/pf_bomctop_2_72_7.dat_762.out
887 182924.440000 48 Results/pf_bomctop_2_72_7.dat_887.out
843 191067.840000 48 Results/pf_bomctop_2_72_7.dat_843.out
999 190302.040000 48 Results/pf_bomctop_2_72_7.dat_999.out
7896 179587.040000 48 Results/pf_bomctop_2_72_7.dat_7896.out
332 174362.040000 48 Results/pf_bomctop_2_72_7.dat_332.out
34966 191516.840000 48 Results/pf_bomctop_2_72_7.dat_34966.out
287 187841.440000 48 Results/pf_bomctop_2_72_7.dat_287.out
2226 186192.440000 48 Results/pf_bomctop_2_72_7.dat_2226.out
4636 199605.440000 48 Results/pf_bomctop_2_72_7.dat_4636.out
555 180139.440000 48 Results/pf_bomctop_2_72_7.dat_555.out
58016 191168.840000 48 Results/pf_bomctop_2_72_7.dat_58016.out
57396 179033.240000 48 Results/pf_bomctop_2_72_7.dat_57396.out
123859.440000 200397.040000 186071.65
