129 330909.000000 48 quality.out
137 330934.000000 48 quality.out
2356 331091.000000 48 quality.out
402 329117.000000 48 quality.out
195 330962.000000 48 quality.out
6666 329007.000000 48 quality.out
429 326319.000000 48 quality.out
762 331024.000000 48 quality.out
887 326393.000000 48 quality.out
843 322824.000000 48 quality.out
999 330320.000000 48 quality.out
7896 327261.000000 48 quality.out
332 331160.000000 48 quality.out
34966 317226.000000 48 quality.out
287 330939.000000 48 quality.out
2226 330668.000000 48 quality.out
4636 325795.000000 48 quality.out
555 330930.000000 48 quality.out
58016 330986.000000 48 quality.out
57396 331031.000000 48 quality.out
331160.000000
