129 805797.000000 48 quality.out
137 799783.000000 48 quality.out
2356 783600.000000 48 quality.out
402 794994.000000 48 quality.out
195 754800.000000 48 quality.out
6666 781777.000000 48 quality.out
429 776999.000000 48 quality.out
762 803394.000000 48 quality.out
887 807597.000000 48 quality.out
843 810555.000000 48 quality.out
999 802166.000000 48 quality.out
7896 798599.000000 48 quality.out
332 179618.000000 48 quality.out
34966 818970.000000 48 quality.out
287 791996.000000 48 quality.out
2226 784191.000000 48 quality.out
4636 812999.000000 48 quality.out
555 832800.000000 48 quality.out
58016 172660.000000 13 quality.out
57396 816589.000000 48 quality.out
832800.000000
