129 634167.000000 48 quality.out
137 668375.000000 48 quality.out
2356 667643.000000 48 quality.out
402 659992.000000 48 quality.out
195 622199.000000 48 quality.out
6666 637785.000000 48 quality.out
429 639549.000000 48 quality.out
762 634763.000000 48 quality.out
887 648538.000000 48 quality.out
843 620906.000000 48 quality.out
999 624599.000000 48 quality.out
7896 661799.000000 48 quality.out
332 652796.000000 48 quality.out
34966 630000.000000 48 quality.out
287 637190.000000 48 quality.out
2226 655733.000000 48 quality.out
4636 668400.000000 48 quality.out
555 633585.000000 48 quality.out
58016 618000.000000 48 quality.out
57396 631190.000000 48 quality.out
668400.000000
