129 402659.000000 48 quality.out
137 412384.000000 48 quality.out
2356 405761.000000 48 quality.out
402 391215.000000 48 quality.out
195 410734.000000 48 quality.out
6666 406413.000000 48 quality.out
429 373713.000000 48 quality.out
762 402979.000000 48 quality.out
887 397643.000000 48 quality.out
843 405798.000000 48 quality.out
999 405009.000000 48 quality.out
7896 394294.000000 48 quality.out
332 389243.000000 48 quality.out
34966 406247.000000 48 quality.out
287 402502.000000 48 quality.out
2226 400969.000000 48 quality.out
4636 414266.000000 48 quality.out
555 395032.000000 48 quality.out
58016 405957.000000 48 quality.out
57396 394065.000000 48 quality.out
415046.000000
