129 476985.000000 48 quality.out
137 477082.000000 48 quality.out
2356 474905.000000 48 quality.out
402 472680.000000 48 quality.out
195 496136.000000 48 quality.out
6666 462941.000000 48 quality.out
429 483328.000000 48 quality.out
762 502392.000000 48 quality.out
887 455570.000000 48 quality.out
843 488250.000000 48 quality.out
999 475622.000000 48 quality.out
7896 495009.000000 48 quality.out
332 497970.000000 48 quality.out
34966 478912.000000 48 quality.out
287 503611.000000 48 quality.out
2226 494861.000000 48 quality.out
4636 491696.000000 48 quality.out
555 476490.000000 48 quality.out
58016 496145.000000 48 quality.out
57396 483930.000000 48 quality.out
508991.000000
