-1047 3
-1034 0
-1037 1
-1047 3
-1037 1
-1047 3
-1034 0
-1034 0
-1037 1
-1034 0
-1047 3
-1034 0
-1037 1
-1034 0
-1047 3
-1047 3
-1034 0
-1034 0
-1037 1
-1034 0
-1047 3
-1037 1
-1047 3
-1037 1
-1037 1
-1047 3
-1037 1
-1047 3
-1037 1
-1037 1
-1037 1
-1047 3
-1047 3
-1047 3
-1037 1
-1034 0
-1034 0
-1034 0
-1037 1
-1037 1
-1037 1
-1034 0
-1037 1
-1037 1
-1034 0
-1047 3
-1047 3
-1037 1
-1104 2
-1088 0
-1104 2
-1095 1
-1095 1
-1095 1
-1088 0
-1095 1
-1088 0
-1088 0
-1104 2
-1088 0
-1095 1
-1095 1
-1104 2
-1088 0
-1095 1
-1095 1
-1104 2
-1095 1
-1095 1
-1088 0
-1104 2
-1088 0
-1095 1
-1095 1
-1095 1
-1088 0
-1095 1
-1104 2
-1095 1
-1095 1
-1088 0
-1095 1
-1095 1
-1104 2
-1088 0
-1095 1
-1088 0
-1088 0
-1088 0
-1088 0
-1104 2
-1095 1
-1088 0
-1095 1
-1095 1
-1088 0
-1103 21
-1088 0
-1099 19
-1098 12
-1100 20
-1097 7
-1098 12
-1091 3
-1103 21
-1097 7
-1094 6
-1093 5
-1099 19
-1088 0
-1090 2
-1089 1
-1091 3
-1093 5
-1093 5
-1098 12
-1097 7
-1100 20
-1090 2
-1094 6
-1098 12
-1089 1
-1094 6
-1094 6
-1097 7
-1093 5
-1103 21
-1089 1
-1100 20
-1090 2
-1093 5
-1091 3
-1088 0
-1090 2
-1088 0
-1090 2
-1093 5
-1094 6
-1100 20
-1094 6
-1103 21
-1098 12
-1091 3
-1100 20
-1088 0
-1090 4
-1090 4
-1088 0
-1088 0
-1090 4
-1088 0
-1088 0
-1090 4
-1090 4
-1088 0
-1090 4
-1090 4
-1090 4
-1090 4
-1088 0
-1088 0
-1090 4
-1090 4
-1088 0
-1090 4
-1090 4
-1090 4
-1090 4
-1090 4
-1088 0
-1090 4
-1090 4
-1090 4
-1088 0
-1090 4
-1090 4
-1088 0
-1090 4
-1088 0
-1090 4
-1088 0
-1090 4
-1090 4
-1090 4
-1090 4
-1090 4
-1090 4
-1090 4
-1088 0
-1090 4
-1090 4
-1090 4
-1027 1
-1026 0
-1026 0
-1027 1
-1026 0
-1027 1
-1027 1
-1026 0
-1026 0
-1026 0
-1027 1
-1027 1
-1027 1
-1026 0
-1027 1
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1027 1
-1026 0
-1026 0
-1027 1
-1026 0
-1026 0
-1026 0
-1026 0
-1027 1
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1026 0
-1027 1
-1026 0
-1026 0
-1053 3
-1048 0
-1048 0
-1053 3
-1048 0
-1053 3
-1048 0
-1053 3
-1053 3
-1048 0
-1048 0
-1048 0
-1048 0
-1048 0
-1053 3
-1048 0
-1048 0
-1048 0
-1048 0
-1048 0
-1048 0
-1053 3
-1048 0
-1048 0
-1048 0
-1048 0
-1048 0
-1048 0
-1053 3
-1053 3
-1048 0
-1053 3
-1048 0
-1048 0
-1048 0
-1053 3
-1053 3
-1053 3
-1053 3
-1053 3
-1053 3
-1048 0
-1048 0
-1048 0
-1053 3
-1048 0
-1053 3
-1048 0
-1046 0
-1056 8
-1049 1
-1052 6
-1052 6
-1056 8
-1050 4
-1046 0
-1052 6
-1056 8
-1050 4
-1050 4
-1049 1
-1046 0
-1050 4
-1049 1
-1046 0
-1056 8
-1049 1
-1046 0
-1052 6
-1052 6
-1046 0
-1046 0
-1052 6
-1052 6
-1052 6
-1052 6
-1046 0
-1050 4
-1052 6
-1052 6
-1052 6
-1052 6
-1046 0
-1046 0
-1052 6
-1050 4
-1046 0
-1052 6
-1050 4
-1056 8
-1052 6
-1052 6
-1052 6
-1049 1
-1052 6
-1056 8
-1048 6
-1040 0
-1047 5
-1041 1
-1047 5
-1041 1
-1040 0
-1048 6
-1047 5
-1041 1
-1048 6
-1041 1
-1041 1
-1048 6
-1048 6
-1048 6
-1047 5
-1040 0
-1047 5
-1047 5
-1041 1
-1047 5
-1048 6
-1047 5
-1047 5
-1041 1
-1048 6
-1040 0
-1048 6
-1048 6
-1048 6
-1048 6
-1041 1
-1047 5
-1048 6
-1040 0
-1048 6
-1048 6
-1041 1
-1048 6
-1047 5
-1047 5
-1048 6
-1047 5
-1047 5
-1040 0
-1048 6
-1047 5
-1071 9
-1060 0
-1066 4
-1071 9
-1065 3
-1071 9
-1066 4
-1061 1
-1065 3
-1061 1
-1061 1
-1060 0
-1066 4
-1065 3
-1065 3
-1071 9
-1061 1
-1071 9
-1060 0
-1061 1
-1060 0
-1066 4
-1061 1
-1065 3
-1071 9
-1065 3
-1071 9
-1061 1
-1061 1
-1071 9
