129 4611414.934950 21 Results/pf_Instance38.dat_129.out
137 2302617.616005 11 Results/pf_Instance38.dat_137.out
2356 2302617.616005 16 Results/pf_Instance38.dat_2356.out
402 3898254.990168 17 Results/pf_Instance38.dat_402.out
195 4507564.594391 14 Results/pf_Instance38.dat_195.out
6666 2562035.634800 17 Results/pf_Instance38.dat_6666.out
429 2302617.616005 14 Results/pf_Instance38.dat_429.out
762 3384230.262705 17 Results/pf_Instance38.dat_762.out
887 9209062.600339 12 Results/pf_Instance38.dat_887.out
843 3593361.312117 16 Results/pf_Instance38.dat_843.out
999 3882965.239116 15 Results/pf_Instance38.dat_999.out
7896 2302617.616005 11 Results/pf_Instance38.dat_7896.out
332 2302617.616005 17 Results/pf_Instance38.dat_332.out
34966 2302617.616005 11 Results/pf_Instance38.dat_34966.out
287 2640456.508058 13 Results/pf_Instance38.dat_287.out
2226 2302617.616005 15 Results/pf_Instance38.dat_2226.out
4636 4594307.530872 13 Results/pf_Instance38.dat_4636.out
555 2302617.616005 13 Results/pf_Instance38.dat_555.out
58016 4029450.869496 14 Results/pf_Instance38.dat_58016.out
57396 2302617.616005 12 Results/pf_Instance38.dat_57396.out
 9209062.600339 3381833.15
