129 20118.320000 48 Results/pf_bomctop_2_144_3.dat_129.out
137 14564.120000 48 Results/pf_bomctop_2_144_3.dat_137.out
2356 11971.120000 48 Results/pf_bomctop_2_144_3.dat_2356.out
402 17503.920000 48 Results/pf_bomctop_2_144_3.dat_402.out
195 18648.520000 48 Results/pf_bomctop_2_144_3.dat_195.out
6666 15490.320000 48 Results/pf_bomctop_2_144_3.dat_6666.out
429 7225.120000 48 Results/pf_bomctop_2_144_3.dat_429.out
762 15093.120000 48 Results/pf_bomctop_2_144_3.dat_762.out
887 16749.120000 48 Results/pf_bomctop_2_144_3.dat_887.out
843 16905.720000 48 Results/pf_bomctop_2_144_3.dat_843.out
999 13007.520000 48 Results/pf_bomctop_2_144_3.dat_999.out
7896 17000.320000 48 Results/pf_bomctop_2_144_3.dat_7896.out
332 25140.120000 48 Results/pf_bomctop_2_144_3.dat_332.out
34966 16884.320000 48 Results/pf_bomctop_2_144_3.dat_34966.out
287 14125.920000 48 Results/pf_bomctop_2_144_3.dat_287.out
2226 15082.120000 48 Results/pf_bomctop_2_144_3.dat_2226.out
4636 15032.320000 48 Results/pf_bomctop_2_144_3.dat_4636.out
555 13934.320000 48 Results/pf_bomctop_2_144_3.dat_555.out
58016 14204.520000 48 Results/pf_bomctop_2_144_3.dat_58016.out
57396 21621.120000 48 Results/pf_bomctop_2_144_3.dat_57396.out
21163.120000 25140.120000 16015.10
